RECORD ID NUMBER,INPUT ADDRESS,TIGER ADDRESS RANGE MATCH INDICATOR,TIGER MATCH TYPE,TIGER OUTPUT ADDRESS,INTERPOLATED LONGITUDE AND LATITUDE,TIGERLINE ID,STATE CODE,COUNTY CODE,TRACT CODE
1464525,"24727 S Dixie Hwy, Homestead, FL, ",Match,Non_Exact,"24727 DIXIE HWY, HOMESTEAD, FL, 33032","-80.410027955886,25.537363065922",116279138,12,086,010502
1188436,"18081 NW 27th Ave, Miami Gardens, FL, ",Match,Exact,"18081 NW 27TH AVE, MIAMI GARDENS, FL, 33056","-80.245152137467,25.938963126864",639263032,12,086,009503
818565,"550 N Pine Island Rd, Plantation, FL, ",Match,Exact,"550 N PINE ISLAND RD, PLANTATION, FL, 33324","-80.262694572225,26.127562396784",625846722,12,011,060605
1615892,"675 SW 3rd St, Miami, FL, ",Match,Exact,"675 SW 3RD ST, MIAMI, FL, 33130","-80.205504019021,25.770909852454",116016964,12,086,003604
1652812,"6716 Stirling Rd, Hollywood, FL, ",Match,Exact,"6716 STIRLING RD, HOLLYWOOD, FL, 33024","-80.223260004645,26.046094616472",637556584,12,011,090602
1440560,"3608 Davie Blvd, Fort Lauderdale, FL, ",Match,Exact,"3608 DAVIE BLVD, FORT LAUDERDALE, FL, 33312","-80.19565669562,26.104567293576",114714429,12,011,043002
1385226,"901 W Sample Rd, Deerfield Beach, FL, ",Match,Exact,"901 W SAMPLE RD, DEERFIELD BEACH, FL, 33064","-80.135864199066,26.275002590237",114741178,12,011,010405
1477827,"433 NW 12th Ave, Miami, FL, ",Match,Exact,"433 NW 12TH AVE, MIAMI, FL, 33128","-80.214714011212,25.777707841002",116016776,12,086,005202
1386552,"4770 NW 17th Ave, Miami, FL, ",Match,Exact,"4770 NW 17TH AVE, MIAMI, FL, 33142","-80.224388944646,25.818837648417",116004963,12,086,001802
1342977,"950 E Commercial Blvd, Oakland Park, FL, ",Match,Exact,"950 E COMMERCIAL BLVD, OAKLAND PARK, FL, 33334","-80.134535767629,26.18876816583",114719692,12,011,050501
832843,"1204 S Dixie Hwy, Lake Worth, FL, ",Tie,,,,,,,
1366927,"19565 NW 57th Ave, Miami Gardens, FL, ",Tie,,,,,,,
658798,"861 NE 8th St, Homestead, FL, ",Match,Exact,"861 NE 8TH ST, HOMESTEAD, FL, 33030","-80.465951779569,25.477305435379",116277781,12,086,011011
945407,"955 E 49th St, Hialeah, FL, ",Match,Exact,"955 E 49TH ST, HIALEAH, FL, 33013","-80.26379347196,25.867420587115",115998064,12,086,000611
945406,"5002 N Dixie Hwy, Oakland Park, FL, ",Match,Exact,"5002 N DIXIE HWY, OAKLAND PARK, FL, 33334","-80.133561954957,26.189045793457",637109673,12,011,050502
470157,"7400 Collins Ave, Miami Beach, FL, ",Match,Exact,"7400 COLLINS AVE, MIAMI BEACH, FL, 33141","-80.121046959721,25.859633293048",116009292,12,086,003913
1325644,"521 SW 16th St, Belle Glade, FL, ",Match,Exact,"521 SW 16TH ST, BELLE GLADE, FL, 33430","-80.684244539262,26.681791824154",648295680,12,099,008202
1544219,"4900 Woolbright Rd, Boynton Beach, FL, ",Match,Exact,"4900 WOOLBRIGHT RD, BOYNTON BEACH, FL, 33436","-80.121988058288,26.511749947718",646932680,12,099,006008
860031,"8201 Federated West Roadway, Plantation, FL, ",Match,Exact,"8201 FEDERATED WEST ROADWAY, PLANTATION, FL, 33324","-80.258339602241,26.116855523923",647861738,12,011,061004
1151164,"2401 Avenue E, Riviera Beach, FL, ",Match,Exact,"2401 AVENUE E, RIVIERA BEACH, FL, 33404","-80.056576697335,26.781911502754",115276287,12,099,001500
1574070,"6815 W 4th Ave, Hialeah, FL, ",Match,Exact,"6815 W 4TH AVE, HIALEAH, FL, 33014","-80.291223235648,25.884711482322",647877814,12,086,000505
1076332,"6886 NW 169th St, Hialeah, FL, ",Match,Exact,"6886 NW 169TH ST, HIALEAH, FL, 33015","-80.312578085495,25.92590927528",629016089,12,086,009318
1521571,"2551 NE 9th Ct, Homestead, FL, ",No_Match,,,,,,,
1607394,"7797 W Flagler St, Miami, FL, ",Match,Exact,"7797 W FLAGLER ST, MIAMI, FL, 33144","-80.324137957536,25.769892226809",115974372,12,086,009014
1586054,"1749 N Military Trl, West Palm Beach, FL, ",Match,Exact,"1749 N MILITARY TRL, WEST PALM BEACH, FL, 33409","-80.111346265084,26.702913834158",115271061,12,099,003102
1395486,"8651 SW 24th St, Miami, FL, ",Match,Exact,"8651 SW 24TH ST, MIAMI, FL, 33155","-80.33497827469,25.747715935736",648423651,12,086,008911
861371,"6456 W Flagler St, Miami, FL, ",Match,Exact,"6456 W FLAGLER ST, MIAMI, FL, 33144","-80.301372029968,25.770489919173",115975321,12,086,005803
838132,"1332 N Military Trl, West Palm Beach, FL, ",Match,Exact,"1332 N MILITARY TRL, WEST PALM BEACH, FL, 33409","-80.11128609467,26.696631422466",648333071,12,099,003000
1646151,"3191 S Military Trl, Lake Worth, FL, ",Match,Exact,"3191 S MILITARY TRL, LAKE WORTH, FL, 33463","-80.113237306178,26.629927430559",115518585,12,099,004704
839466,"3500 Davie Blvd, Ft Lauderdale, FL, ",Match,Exact,"3500 DAVIE BLVD, FT LAUDERDALE, FL, 33312","-80.193388862405,26.104633980472",114714459,12,011,043002
838135,"1445 10th St, Lake Park, FL, ",Match,Exact,"1445 10TH ST, LAKE PARK, FL, 33403","-80.075227210105,26.806247660784",115275400,12,099,001101
1575395,"2152 Okeechobee Blvd, West Palm Beach, FL, ",Match,Exact,"2152 OKEECHOBEE BLVD, WEST PALM BEACH, FL, 33409","-80.084270820928,26.706281867187",115338751,12,099,002900
1521581,"15390 SW 184th St, Miami, FL, ",Match,Exact,"15390 SW 184TH ST, MIAMI, FL, 33187","-80.441647275429,25.595420066025",642220785,12,086,010201
363639,"3401 Coral Springs Dr, Coral Springs, FL, ",Match,Exact,"3401 CORAL SPRINGS DR, CORAL SPRINGS, FL, 33065","-80.266128049438,26.272718073796",640928089,12,011,020311
1562090,"874 N Dixie Hwy, Lantana, FL, ",Match,Non_Exact,"874 S DIXIE HWY, LANTANA, FL, 33462","-80.05330761098,26.577515257693",115295089,12,099,005501
469154,"1920 West Ave, Miami Beach, FL, ",Match,Exact,"1920 WEST AVE, MIAMI BEACH, FL, 33139","-80.142649685384,25.794777231831",116260874,12,086,004106
826151,"1085 NW 36th St, Miami, FL, ",Match,Exact,"1085 NW 36TH ST, MIAMI, FL, 33127","-80.213476732127,25.809951625867",116005800,12,086,002502
980637,"113300 Pines Blvd, Pembroke Pines, FL, ",No_Match,,,,,,,
953048,"3395 E 4th Ave, Hialeah, FL, ",Match,Exact,"3395 E 4TH AVE, HIALEAH, FL, 33013","-80.274613299356,25.853180345114",115999031,12,086,000610
1545530,"301 Southern Blvd, West Palm Beach, FL, ",Match,Exact,"301 SOUTHERN BLVD, WEST PALM BEACH, FL, 33405","-80.052472270165,26.67572084727",115279605,12,099,003400
826155,"3311 NW 17th Ave, Miami, FL, ",Match,Exact,"3311 NW 17TH AVE, MIAMI, FL, 33142","-80.223708224358,25.807038422278",116005199,12,086,002501
1621684,"249 NW 6th Street, Miami, FL, ",Match,Exact,"249 NW 6TH ST, MIAMI, FL, 33136","-80.201645390701,25.779747272803",116018196,12,086,003400
1302987,"1035 NW 9th Ave, Fort Lauderdale, FL, ",Match,Exact,"1035 NW 9TH AVE, FORT LAUDERDALE, FL, 33311","-80.154097713183,26.137802339932",638056471,12,011,040902
1030115,"801 Hialeah Dr, Hialeah, FL, ",Match,Exact,"801 HIALEAH DR, HIALEAH, FL, 33010","-80.265118325662,25.823197324733",116000169,12,086,001603
1522809,"1000 SW 81st Ave, North Lauderdale, FL, ",Match,Non_Exact,"1000 SW 81ST TER, NORTH LAUDERDALE, FL, 33068","-80.237101213764,26.216635488756",114691970,12,011,020421
318284,"106 NW 11th Ave, Fort Lauderdale, FL, ",Match,Exact,"106 NW 11TH AVE, FORT LAUDERDALE, FL, 33311","-80.156170006851,26.123006719254",114721437,12,011,041601
1518782,"720 S Congress Ave, West Palm Beach, FL, ",Match,Exact,"720 S CONGRESS AVE, WEST PALM BEACH, FL, 33406","-80.088042389627,26.6661479689",115273510,12,099,003801
516790,"4545 Hypoluxo Rd, Lake Worth, FL, ",Match,Exact,"4545 HYPOLUXO RD, LAKE WORTH, FL, 33463","-80.114252054034,26.572063063909",646931016,12,099,005916
1071460,"2640 S Bayshore Dr, Miami, FL, ",Match,Exact,"2640 S BAYSHORE DR, MIAMI, FL, 33133","-80.23534027372,25.730983470201",116283420,12,086,006801
1611407,"3309 President Barack Obama Hwy, Riviera Beach, FL, ",Match,Exact,"3309 PRESIDENT BARACK OBAMA HWY, RIVIERA BEACH, FL, 33404","-80.069797866184,26.789163675356",115513709,12,099,001302
932159,"13895 W Dixie Hwy, North Miami, FL, ",Match,Exact,"13895 W DIXIE HWY, NORTH MIAMI, FL, 33161","-80.175000592512,25.903441981117",116309691,12,086,000223
1441844,"11345 Stirling Rd, Hollywood, FL, ",No_Match,,,,,,,
1441849,"1251 NE 45th St, Oakland Park, FL, ",Match,Exact,"1251 NE 45TH ST, OAKLAND PARK, FL, 33334","-80.130632300229,26.183309046565",114719723,12,011,050601
714038,"33501 S Dixie Hwy, Florida City, FL, ",Match,Non_Exact,"33501 DIXIE HWY, FLORIDA CITY, FL, 33034","-80.475118884413,25.457881640061",116051065,12,086,011409
1341672,"4970 W Atlantic Ave, Delray Beach, FL, ",Match,Exact,"4970 W ATLANTIC AVE, DELRAY BEACH, FL, 33445","-80.121770752288,26.457719578207",115506242,12,099,006907
1588651,"16800 NW 47th Ave, Miami Gardens, FL, ",Match,Exact,"16800 NW 47TH AVE, MIAMI GARDENS, FL, 33055","-80.27680769837,25.926072291634",116027139,12,086,010018
1589981,"4998 W Atlantic Blvd, Margate, FL, ",Match,Exact,"4998 W ATLANTIC BLVD, MARGATE, FL, 33063","-80.194548713419,26.234311983343",635913639,12,011,020103
1397244,"2485 N State Road 7, Margate, FL, ",Match,Non_Exact,"2485 STATE HWY 7, MARGATE, FL, 33063","-80.201757490051,26.258417859421",114771655,12,011,020206
1427523,"10115 W Okeechobee Rd, Hialeah, FL, ",Match,Exact,"10115 W OKEECHOBEE RD, HIALEAH, FL, 33016","-80.334517469083,25.863599113771",116249173,12,086,013700
1377614,"6812 Miramar Pkwy, Miramar, FL, ",Match,Exact,"6812 MIRAMAR PKWY, MIRAMAR, FL, 33023","-80.223649276399,25.981913286854",637815728,12,011,110502
1529447,"1539 NW 3rd Ave, Miami, FL, ",Match,Exact,"1539 NW 3RD AVE, MIAMI, FL, 33136","-80.199917491929,25.789804590158",116017507,12,086,003100
384572,"3655 S Dixie Hwy, Miami, FL, ",No_Match,,,,,,,
1217824,"1691 S State Road 7, North Lauderdale, FL, ",Match,Non_Exact,"1691 STATE HWY 7, NORTH LAUDERDALE, FL, 33068","-80.204151736364,26.206156886809",638637356,12,011,020405
1549031,"5030 W Atlantic Ave, Delray Beach, FL, ",Match,Exact,"5030 W ATLANTIC AVE, DELRAY BEACH, FL, 33484","-80.123087806159,26.457708902633",115290142,12,099,005957
323633,"8341 W Flagler St, Miami, FL, ",Match,Exact,"8341 W FLAGLER ST, MIAMI, FL, 33144","-80.331080711197,25.769771467797",115974345,12,086,009014
1389624,"15860 W State Road 84, Sunrise, FL, ",Match,Non_Exact,"15860 STATE HWY 84, SUNRISE, FL, 33326","-80.356113317829,26.122316280021",616306830,12,011,070310
1406608,"4215 W 16th Ave, Hialeah, FL, ",Match,Exact,"4215 W 16TH AVE, HIALEAH, FL, 33012","-80.31460544017,25.859862677956",115956167,12,086,000714
1624720,"4601 Broadway, West Palm Beach, FL, ",Match,Exact,"4601 BROADWAY, WEST PALM BEACH, FL, 33407","-80.056237483224,26.75292736177",115277104,12,099,001600
1470397,"29319 SW 152nd Ave, Homestead, FL, ",Match,Exact,"29319 SW 152ND AVE, HOMESTEAD, FL, 33033","-80.436719691211,25.49475743214",115992899,12,086,010900
1069160,"4901 Broadway, West Palm Beach, FL, ",Match,Exact,"4901 BROADWAY, WEST PALM BEACH, FL, 33407","-80.055996421846,26.755139938947",115277095,12,099,001600
1071489,"8795 Southern Blvd, West Palm Beach, FL, ",Match,Exact,"8795 SOUTHERN BLVD, WEST PALM BEACH, FL, 33411","-80.181273891202,26.679977144939",649888337,12,099,007833
1398543,"1149 Banks Rd, Margate, FL, ",Match,Exact,"1149 BANKS RD, MARGATE, FL, 33063","-80.196204147112,26.241799650353",114816342,12,011,020103
1378971,"802 E 25th St, Hialeah, FL, ",Match,Non_Exact,"802 W 25TH ST, HIALEAH, FL, 33010","-80.299864688403,25.844310185382",115957967,12,086,000711
855561,"110 W Mowry Dr, Homestead, FL, ",Match,Exact,"110 W MOWRY DR, HOMESTEAD, FL, 33030","-80.479667699873,25.469741244816",115992000,12,086,011301
1145363,"4117 Broadway, West Palm Beach, FL, ",Match,Exact,"4117 BROADWAY, WEST PALM BEACH, FL, 33407","-80.056531744051,26.749436677472",115277381,12,099,001700
1398548,"12001 W Sunrise Blvd, Plantation, FL, ",Match,Exact,"12001 W SUNRISE BLVD, PLANTATION, FL, 33323","-80.307559985671,26.145978870898",637265028,12,011,060121
980692,"2600 N Ocean Blvd, Pompano Beach, FL, ",Match,Exact,"2600 N OCEAN BLVD, POMPANO BEACH, FL, 33062","-80.086310074489,26.259511863019",637746784,12,011,031205
780361,"1330 Lantana Rd, Lantana, FL, ",Match,Non_Exact,"1330 W LANTANA RD, LANTANA, FL, 33462","-80.065624431882,26.587106454811",115533304,12,099,005502
719748,"9701 SW 24th St, Miami, FL, ",No_Match,,,,,,,
829234,"21637 State Road 7, Boca Raton, FL, ",Match,Exact,"21637 STATE HWY 7, BOCA RATON, FL, 33428","-80.203400976567,26.354628940341",115324890,12,099,007731
1588668,"14561 NW 27th Ave, Opa Locka, FL, ",Match,Exact,"14561 NW 27TH AVE, OPA LOCKA, FL, 33054","-80.243898493491,25.906916024925",116032268,12,086,000417
324934,"3015 S University Dr, Davie, FL, ",Match,Exact,"3015 S UNIVERSITY DR, DAVIE, FL, 33328","-80.251054359933,26.083380511509",636782887,12,011,070211
1462764,"1550 Ives Dairy Rd, Miami, FL, ",No_Match,,,,,,,
1123107,"195 NE 183rd St, Miami, FL, ",Match,Exact,"195 NE 183RD ST, MIAMI, FL, 33179","-80.197075573037,25.942924141308",116030610,12,086,009602
466088,"950 E 4th Ave, Hialeah, FL, ",Match,Exact,"950 E 4TH AVE, HIALEAH, FL, 33010","-80.273673620836,25.830634843457",115999255,12,086,000804
526112,"6464 W Atlantic Ave, Delray Beach, FL, ",Match,Exact,"6464 W ATLANTIC AVE, DELRAY BEACH, FL, 33484","-80.146342118327,26.453801654901",652506114,12,099,005931
1308271,"4701 Broadway, West Palm Beach, FL, ",Match,Exact,"4701 BROADWAY, WEST PALM BEACH, FL, 33407","-80.056144014879,26.753682614528",115277102,12,099,001600
1530409,"8020 Kimberly Blvd, North Lauderdale, FL, ",Match,Exact,"8020 KIMBERLY BLVD, NORTH LAUDERDALE, FL, 33068","-80.235416874215,26.217469324487",114692038,12,011,020412
1623415,"126 N Federal Hwy, Hallandale Beach, FL, ",Match,Exact,"126 N FEDERAL HWY, HALLANDALE BEACH, FL, 33009","-80.142283327049,25.987402408899",114736768,12,011,100204
820892,"601 E Commercial Blvd, Oakland Park, FL, ",Match,Exact,"601 E COMMERCIAL BLVD, OAKLAND PARK, FL, 33334","-80.138887190045,26.188911002707",637109674,12,011,050502
833315,"4650 N UNIVERSITY DR, CORAL SPRINGS, FL, ",No_Match,,,,,,,
1352362,"317 E Copans Rd, Pompano Beach, FL, ",Match,Exact,"317 E COPANS RD, POMPANO BEACH, FL, 33064","-80.117832112429,26.260601546128",641074595,12,011,030302
852472,"3624 Lantana Rd, Lantana, FL, ",Match,Non_Exact,"3624 W LANTANA RD, LANTANA, FL, 33462","-80.101351886001,26.588326070178",115284770,12,099,005814
1039378,"3395 W 68th St, Hialeah, FL, ",Match,Exact,"3395 W 68TH ST, HIALEAH, FL, 33018","-80.349952626515,25.884143174363",116247158,12,086,013202
986801,"3951 NW 19th St, Fort Lauderdale, FL, ",Match,Exact,"3951 NW 19TH ST, FORT LAUDERDALE, FL, 33311","-80.201764454791,26.150665883608",637645454,12,011,050308
1044725,"6201 Miramar Pkwy, Miramar, FL, ",Match,Exact,"6201 MIRAMAR PKWY, MIRAMAR, FL, 33023","-80.210774547744,25.984663556292",114734577,12,011,100801
1602563,"8590 SW 8th St, Miami, FL, ",Match,Exact,"8590 SW 8TH ST, MIAMI, FL, 33144","-80.334339273606,25.761967010486",614009636,12,086,008910
435797,"3116 W Commercial Blvd, Ft Lauderdale, FL, ",Match,Exact,"3116 W COMMERCIAL BLVD, FT LAUDERDALE, FL, 33309","-80.187825392012,26.186211913481",114767003,12,011,050207
990068,"162 NW 51st St, Boca Raton, FL, ",Match,Exact,"162 NW 51ST ST, BOCA RATON, FL, 33431","-80.083037626056,26.394473655451",115293273,12,099,007202
1602567,"875 E 49th St, Hialeah, FL, ",Match,Exact,"875 E 49TH ST, HIALEAH, FL, 33013","-80.265002673379,25.867414208936",115998062,12,086,000611
1217877,"19501 Ne 10th Ave, Miami, FL, ",Match,Exact,"19501 NE 10TH AVE, MIAMI, FL, 33179","-80.181880724368,25.955878064254",116030724,12,086,009804
949855,"5650 Stirling Rd, Hollywood, FL, ",Match,Exact,"5650 STIRLING RD, HOLLYWOOD, FL, 33021","-80.201881773478,26.0467224287",114785976,12,011,090504
1563322,"13863 S Military Trl, Delray Beach, FL, ",Match,Non_Exact,"13863 MILITARY TRL, DELRAY BEACH, FL, 33484","-80.122700116941,26.471019625315",115288599,12,099,005930
1237499,"6395 Taft St, Hollywood, FL, ",Match,Exact,"6395 TAFT ST, HOLLYWOOD, FL, 33024","-80.216087616644,26.024781516899",114816235,12,011,090700
1212171,"15199 S Dixie Hwy, Miami, FL, ",Match,Exact,"15199 S DIXIE HWY, MIAMI, FL, 33176","-80.341010540258,25.628938903258",614007441,12,086,008206
1293597,"19772 SW 177th Ave, Miami, FL, ",Match,Exact,"19772 SW 177TH AVE, MIAMI, FL, 33187","-80.478405595272,25.582477996806",116279754,12,086,010302
1588604,"277 S Pompano Pkwy, Pompano Beach, FL, ",Match,Exact,"277 S POMPANO PKWY, POMPANO BEACH, FL, 33069","-80.156730986318,26.226928471676",638045086,12,011,030806
1237490,"301 S State Road 7, Hollywood, FL, ",Match,Exact,"301 S STATE HWY 7, HOLLYWOOD, FL, 33023","-80.207367243815,26.006320778831",640113030,12,011,091701
763867,"13695 NW 7th Ave, North Miami, FL, ",Match,Exact,"13695 NW 7TH AVE, NORTH MIAMI, FL, 33168","-80.21128591537,25.899656847304",116033280,12,086,000413
692629,"9617 Fontainebleau Blvd, Miami, FL, ",Match,Exact,"9617 FONTAINEBLEAU BLVD, MIAMI, FL, 33172","-80.348393124044,25.773411446166",116091482,12,086,009027
1416843,"4809B N Dixie Hwy, Deerfield Beach, FL, ",Match,Non_Exact,"4809B N DIXIE HWY, DEERFIELD BEACH, FL, 33064","-80.109606956085,26.290183026406",114742048,12,011,010702
1552674,"16798 N Miami Ave, North Miami Beach, FL, ",Match,Exact,"16798 N MIAMI AVE, NORTH MIAMI BEACH, FL, 33169","-80.200445006198,25.928954221801",116031017,12,086,000204
1602551,"1600 SW 27th Ave, Miami, FL, ",Match,Exact,"1600 SW 27TH AVE, MIAMI, FL, 33145","-80.23861907083,25.757720830274",116246896,12,086,006302
1403538,"719 SW 8th Ave, Homestead, FL, ",Tie,,,,,,,
1510877,"100 NE 44th St, Deerfield Beach, FL, ",Match,Exact,"100 NE 44TH ST, DEERFIELD BEACH, FL, 33064","-80.122831515286,26.285079222004",114742213,12,011,010702
1564665,"2290 Coral Springs Dr, Coral Springs, FL, ",Match,Exact,"2290 CORAL SPRINGS DR, CORAL SPRINGS, FL, 33071","-80.266063350735,26.258750922356",639363162,12,011,020313
727320,"12800 Biscayne Blvd, North Miami, FL, ",Match,Exact,"12800 BISCAYNE BLVD, NORTH MIAMI, FL, 33181","-80.162364012862,25.894208038183",116290811,12,086,000124
888442,"17.0, Fort Lauderdale, FL, ",No_Match,,,,,,,
1627809,"501 NW 12th Ave, Miami, FL, ",Match,Exact,"501 NW 12TH AVE, MIAMI, FL, 33136","-80.214729616054,25.778393434668",652509926,12,086,005202
565705,"818 Southern Blvd, West Palm Beach, FL, ",Match,Exact,"818 SOUTHERN BLVD, WEST PALM BEACH, FL, 33405","-80.061214266241,26.675831820287",115279455,12,099,003700
1351058,"2500 SW 64th Ave, Davie, FL, ",Match,Exact,"2500 SW 64TH AVE, DAVIE, FL, 33317","-80.227370421216,26.091401686198",114814505,12,011,070103
915629,"1760 Palm Beach Lakes Blvd, West Palm Beach, FL, ",Match,Exact,"1760 PALM BEACH LAKES BLVD, WEST PALM BEACH, FL, 33401","-80.08551516604,26.723142924359",115563436,12,099,002005
1416850,"4596 NW 22nd Ave, Miami, FL, ",Match,Exact,"4596 NW 22ND AVE, MIAMI, FL, 33142","-80.232432097165,25.816721659629",116002529,12,086,001803
1615824,"6431 Stirling Rd, Davie, FL, ",Match,Exact,"6431 STIRLING RD, DAVIE, FL, 33314","-80.218127240654,26.04652054081",608972614,12,011,070102
1145321,"10114 S Military Trl, Boynton Beach, FL, ",Match,Exact,"10114 S MILITARY TRL, BOYNTON BEACH, FL, 33436","-80.122755763064,26.526982573042",614292065,12,099,006006
1584277,"800 NW 10th Ter, Fort Lauderdale, FL, ",Match,Exact,"800 NW 10TH TER, FORT LAUDERDALE, FL, 33311","-80.155560241649,26.1330124607",114721235,12,011,041500
831580,"1600 W Canal St S, Belle Glade, FL, ",Match,Exact,"1600 W CANAL ST S, BELLE GLADE, FL, 33430","-80.684085252531,26.693765511083",640587617,12,099,008302
1180535,"6931 NW 88th Ave, Tamarac, FL, ",No_Match,,,,,,,
604908,"1001 S Federal Hwy, Boca Raton, FL, ",Match,Exact,"1001 S FEDERAL HWY, BOCA RATON, FL, 33432","-80.086302954746,26.340857290765",614287549,12,099,007504
1563346,"1401 N Tamarind Ave, West Palm Beach, FL, ",Match,Exact,"1401 N TAMARIND AVE, WEST PALM BEACH, FL, 33401","-80.061723902932,26.725662164104",115278263,12,099,002200
762512,"2712 NW 95th St, Miami, FL, ",Match,Exact,"2712 NW 95TH ST, MIAMI, FL, 33147","-80.243252972224,25.860161059033",115998571,12,086,000905
1596248,"11865 SW 26th St, Miami, FL, ",Match,Exact,"11865 SW 26TH ST, MIAMI, FL, 33175","-80.387905150204,25.74630270332",115964796,12,086,014601
1615836,"625 Washington Ave, Homestead, FL, ",Match,Exact,"625 WASHINGTON AVE, HOMESTEAD, FL, 33030","-80.476295125164,25.475578036734",115991657,12,086,011104
1224176,"7550 NW 104th Ave, Doral, FL, ",Match,Exact,"7550 NW 104TH AVE, DORAL, FL, 33178","-80.366449950778,25.843539593366",654689559,12,086,009040
458421,"11211 SW 152nd St, Miami, FL, ",Tie,,,,,,,
1511197,"1040 E Sample Rd, Pompano Beach, FL, ",Match,Exact,"1040 E SAMPLE RD, POMPANO BEACH, FL, 33064","-80.111416014036,26.275087548285",637066736,12,011,030201
812534,"6041 W Sunrise Blvd, Plantation, FL, ",Match,Exact,"6041 W SUNRISE BLVD, PLANTATION, FL, 33313","-80.230447822498,26.135935518497",637266910,12,011,060203
560796,"5700 NW 22nd Ave, Miami, FL, ",No_Match,,,,,,,
926544,"7235 NW 88th Ave, Tamarac, FL, ",No_Match,,,,,,,
